Rating,TrainID,Segmentation,Goal,HealthLimit,Tire,Time,Quant,Type,BodyPart,Equipment,Level
6,2408,0,1,0,5,0,7,4,14,2,2
5,2408,2,2,0,0,84,4,4,14,2,2
6,2408,0,0,0,5,89,6,4,14,2,2
3,2408,1,1,0,1,82,6,4,14,2,2
5,2408,1,0,0,1,118,6,4,14,2,2
8,2408,2,0,0,0,95,9,4,14,2,2
2,2408,2,2,0,2,49,1,4,14,2,2
4,2408,2,0,0,2,29,1,4,14,2,2
4,2408,1,0,0,5,6,2,4,14,2,2
10,2408,1,1,0,0,21,2,4,14,2,2
7,2408,2,2,0,4,73,6,4,14,2,2
10,2408,0,2,0,1,3,0,4,14,2,2
6,2408,2,0,0,0,105,6,4,14,2,2
7,2408,1,2,0,2,119,7,4,14,2,2
10,2408,0,1,0,3,114,9,4,14,2,2
8,2408,2,0,10,4,87,4,4,14,2,2
3,2408,2,2,0,4,36,2,4,14,2,2
2,2408,2,2,0,3,28,1,4,14,2,2
3,2408,2,0,5,2,40,3,4,14,2,2
1,2408,2,2,0,2,2,3,4,14,2,2
5,2408,2,1,0,4,41,0,4,14,2,2
5,2408,1,1,17,0,33,3,4,14,2,2
2,2408,1,0,0,2,86,5,4,14,2,2
10,2408,0,0,0,5,81,5,4,14,2,2
9,2408,1,2,0,4,91,8,4,14,2,2
9,2408,1,0,0,5,26,1,4,14,2,2
9,2408,1,2,0,1,36,2,4,14,2,2
10,2408,0,0,0,1,85,3,4,14,2,2
5,2408,2,2,0,3,0,7,4,14,2,2
1,2408,1,2,0,3,27,0,4,14,2,2
2,2408,0,2,0,4,88,3,4,14,2,2
1,2408,0,2,0,4,6,0,4,14,2,2
1,2408,0,1,0,2,13,0,4,14,2,2
9,2408,0,0,0,4,106,9,4,14,2,2
7,2408,2,1,0,5,37,0,4,14,2,2
7,2408,0,0,0,5,44,2,4,14,2,2
5,2408,2,2,2,2,17,1,4,14,2,2
7,2409,0,0,0,3,15,3,4,14,2,2
6,2409,1,0,0,5,108,6,4,14,2,2
9,2409,2,1,0,4,83,4,4,14,2,2
7,2409,1,1,0,0,89,5,4,14,2,2
9,2409,0,1,0,4,35,3,4,14,2,2
9,2409,1,0,0,2,51,4,4,14,2,2
1,2409,0,0,0,3,56,4,4,14,2,2
10,2409,2,0,0,1,16,3,4,14,2,2
3,2409,1,1,0,5,66,6,4,14,2,2
2,2409,1,0,0,5,62,3,4,14,2,2
5,2409,2,2,0,3,58,3,4,14,2,2
1,2409,2,1,0,5,4,1,4,14,2,2
1,2409,2,0,0,2,118,8,4,14,2,2
10,2409,1,2,0,0,94,7,4,14,2,2
9,2409,0,0,0,3,29,3,4,14,2,2
6,2409,0,2,0,4,75,5,4,14,2,2
2,2409,2,1,5,2,17,3,4,14,2,2
6,2409,1,1,0,0,11,1,4,14,2,2
5,2409,2,2,0,5,101,8,4,14,2,2
8,2409,2,1,0,0,97,6,4,14,2,2
8,2409,2,2,0,2,38,0,4,14,2,2
5,2409,2,1,0,5,43,2,4,14,2,2
2,2409,2,0,0,0,101,6,4,14,2,2
9,2409,0,2,0,5,82,3,4,14,2,2
10,2409,1,2,0,4,67,6,4,14,2,2
8,2409,0,2,0,0,111,7,4,14,2,2
3,2409,0,0,0,2,89,4,4,14,2,2
10,2409,0,1,0,0,29,2,4,14,2,2
6,2409,1,0,0,4,90,6,4,14,2,2
5,2409,2,1,0,1,102,8,4,14,2,2
1,2409,2,0,0,4,40,0,4,14,2,2
4,2409,1,2,0,1,105,6,4,14,2,2
2,2409,1,1,0,1,23,1,4,14,2,2
1,2409,1,0,0,5,43,2,4,14,2,2
6,2409,2,1,7,1,7,3,4,14,2,2
8,2409,1,0,0,4,44,3,4,14,2,2
10,2409,0,1,0,1,26,2,4,14,2,2
7,2409,2,0,0,2,94,10,4,14,2,2
10,2409,2,0,0,4,105,8,4,14,2,2
7,2409,0,0,0,0,88,3,4,14,2,2
6,2410,2,0,0,4,53,4,4,14,2,2
6,2410,2,1,0,5,59,6,4,14,2,2
8,2410,2,1,0,5,1,3,4,14,2,2
5,2410,0,0,0,3,116,6,4,14,2,2
7,2410,2,1,0,5,59,3,4,14,2,2
7,2410,1,2,0,0,22,0,4,14,2,2
7,2410,1,0,0,0,50,10,4,14,2,2
2,2410,2,0,0,0,12,0,4,14,2,2
8,2410,2,0,15,5,90,6,4,14,2,2
4,2410,2,2,0,5,21,1,4,14,2,2
5,2410,0,0,0,3,77,3,4,14,2,2
2,2410,0,0,0,0,75,3,4,14,2,2
3,2410,2,1,0,2,28,2,4,14,2,2
1,2410,2,1,0,0,42,0,4,14,2,2
7,2410,2,1,7,2,93,10,4,14,2,2
7,2410,1,1,0,3,27,3,4,14,2,2
2,2410,1,1,0,0,42,1,4,14,2,2
1,2410,1,0,0,1,107,10,4,14,2,2
8,2410,1,1,0,1,30,2,4,14,2,2
4,2410,2,2,0,5,97,9,4,14,2,2
9,2410,0,0,0,4,9,0,4,14,2,2
1,2410,0,1,0,3,52,5,4,14,2,2
3,2410,0,1,0,3,64,6,4,14,2,2
3,2410,1,0,0,4,85,3,4,14,2,2
5,2410,1,1,0,0,57,5,4,14,2,2
8,2410,1,1,5,5,114,8,4,14,2,2
10,2410,1,2,0,0,74,5,4,14,2,2
3,2410,2,0,0,3,35,0,4,14,2,2
7,2410,2,1,0,1,65,3,4,14,2,2
2,2410,0,1,15,4,44,2,4,14,2,2
3,2410,0,0,0,2,104,6,4,14,2,2
5,2410,0,2,0,0,63,4,4,14,2,2
5,2410,2,1,0,5,91,9,4,14,2,2
9,2410,2,2,0,1,44,1,4,14,2,2
1,2410,2,1,0,5,3,3,4,14,2,2
6,2410,0,0,0,0,67,3,4,14,2,2
10,2410,1,0,0,5,34,3,4,14,2,2
7,2410,1,1,0,3,6,1,4,14,2,2
5,2410,1,2,0,1,51,5,4,14,2,2
5,2410,0,0,15,1,113,9,4,14,2,2
7,2411,2,0,0,3,56,4,4,14,2,2
7,2411,0,2,0,2,39,1,4,14,2,2
4,2411,2,0,10,4,34,0,4,14,2,2
2,2411,1,1,0,1,1,3,4,14,2,2
4,2411,1,0,0,0,24,3,4,14,2,2
5,2411,1,2,0,4,52,5,4,14,2,2
1,2411,2,2,0,3,96,9,4,14,2,2
3,2411,0,2,0,3,56,4,4,14,2,2
3,2411,2,2,17,4,59,4,4,14,2,2
9,2411,2,2,0,0,0,6,4,14,2,2
3,2411,0,0,0,5,50,6,4,14,2,2
3,2411,0,1,0,4,111,10,4,14,2,2
8,2411,1,0,0,2,55,6,4,14,2,2
8,2411,0,2,0,0,1,3,4,14,2,2
9,2411,1,2,0,5,69,3,4,14,2,2
9,2411,2,1,0,2,5,0,4,14,2,2
7,2411,2,2,0,3,1,1,4,14,2,2
4,2411,0,0,0,4,12,2,4,14,2,2
5,2411,2,0,0,1,46,2,4,14,2,2
6,2411,0,2,13,5,72,3,4,14,2,2
2,2411,2,1,0,4,84,6,4,14,2,2
8,2411,2,2,1,2,0,8,4,14,2,2
3,2411,0,1,0,0,108,6,4,14,2,2
2,2411,0,0,17,0,76,3,4,14,2,2
8,2411,1,0,6,5,46,2,4,14,2,2
10,2411,1,1,17,4,111,7,4,14,2,2
10,2411,2,0,0,0,15,1,4,14,2,2
8,2411,2,0,0,4,92,6,4,14,2,2
1,2411,1,2,0,0,120,9,4,14,2,2
4,2411,0,0,0,1,3,2,4,14,2,2
10,2411,2,1,0,1,12,1,4,14,2,2
4,2411,1,1,0,1,92,10,4,14,2,2
5,2411,2,1,15,4,3,3,4,14,2,2
7,2411,1,2,13,0,46,2,4,14,2,2
10,2411,1,0,0,0,11,1,4,14,2,2
2,2411,0,0,0,5,46,0,4,14,2,2
7,2411,2,0,0,5,26,0,4,14,2,2
3,2411,0,2,0,4,47,2,4,14,2,2
1,2411,0,0,0,5,56,3,4,14,2,2
6,2411,2,1,0,0,46,0,4,14,2,2
2,2412,2,1,0,5,0,8,4,14,2,2
4,2412,1,0,0,2,95,7,4,14,2,2
8,2412,2,1,0,4,72,3,4,14,2,2
3,2412,2,2,0,1,70,3,4,14,2,2
2,2412,0,0,0,2,15,2,4,14,2,2
9,2412,2,1,14,3,80,6,4,14,2,2
10,2412,2,0,0,2,2,3,4,14,2,2
6,2412,1,2,5,1,14,3,4,14,2,2
9,2412,2,1,0,2,27,1,4,14,2,2
1,2412,1,1,16,5,23,0,4,14,2,2
2,2412,0,2,0,5,16,1,4,14,2,2
1,2412,1,2,9,1,22,2,4,14,2,2
6,2412,1,1,0,4,60,3,4,14,2,2
2,2412,2,2,15,4,16,1,4,14,2,2
10,2412,2,2,0,3,2,2,4,14,2,2
10,2412,0,0,0,3,9,2,4,14,2,2
9,2412,0,1,0,0,18,1,4,14,2,2
3,2412,0,1,0,2,68,3,4,14,2,2
9,2412,2,0,0,1,10,1,4,14,2,2
4,2412,1,0,0,2,74,6,4,14,2,2
6,2412,2,2,0,1,80,3,4,14,2,2
5,2412,2,2,0,1,120,7,4,14,2,2
10,2412,2,1,0,3,41,2,4,14,2,2
4,2412,0,1,5,3,76,4,4,14,2,2
10,2412,2,0,0,3,98,10,4,14,2,2
2,2412,0,1,0,4,49,2,4,14,2,2
8,2412,1,0,0,4,15,2,4,14,2,2
10,2412,0,1,0,4,34,0,4,14,2,2
3,2412,1,1,0,3,71,4,4,14,2,2
4,2412,1,0,0,3,20,3,4,14,2,2
6,2412,2,1,0,2,115,9,4,14,2,2
1,2412,0,1,0,3,47,0,4,14,2,2
5,2412,1,0,0,1,50,10,4,14,2,2
9,2412,0,1,0,3,58,3,4,14,2,2
9,2412,0,2,0,5,24,2,4,14,2,2
8,2412,0,0,0,3,95,6,4,14,2,2
5,2412,0,0,3,4,97,10,4,14,2,2
3,2412,1,2,3,5,68,5,4,14,2,2
3,2412,1,2,14,0,55,4,4,14,2,2
10,2412,0,1,0,5,80,5,4,14,2,2
9,2413,2,1,12,1,63,6,4,14,2,2
8,2413,2,1,0,2,64,5,4,14,2,2
7,2413,0,2,0,1,59,5,4,14,2,2
4,2413,2,2,0,2,90,6,4,14,2,2
7,2413,2,0,0,2,108,10,4,14,2,2
10,2413,1,1,0,1,20,3,4,14,2,2
8,2413,2,2,8,1,100,8,4,14,2,2
5,2413,0,2,0,2,22,2,4,14,2,2
2,2413,1,1,0,5,105,8,4,14,2,2
4,2413,1,1,0,4,39,2,4,14,2,2
4,2413,0,1,0,1,86,6,4,14,2,2
6,2413,2,1,0,1,59,6,4,14,2,2
9,2413,1,2,0,0,102,6,4,14,2,2
10,2413,2,1,0,5,93,8,4,14,2,2
9,2413,2,0,0,2,41,0,4,14,2,2
2,2413,1,1,0,5,49,0,4,14,2,2
6,2413,1,0,0,1,83,6,4,14,2,2
6,2413,2,1,0,0,25,3,4,14,2,2
3,2413,2,2,0,4,76,5,4,14,2,2
2,2413,2,1,0,4,71,4,4,14,2,2
5,2413,2,0,0,3,10,0,4,14,2,2
6,2413,0,2,0,0,31,1,4,14,2,2
2,2413,1,1,0,3,66,5,4,14,2,2
9,2413,1,0,0,1,29,1,4,14,2,2
10,2413,0,2,0,3,6,3,4,14,2,2
5,2413,2,2,0,1,16,1,4,14,2,2
3,2413,0,1,0,0,9,2,4,14,2,2
4,2413,1,2,0,3,86,4,4,14,2,2
1,2413,1,0,17,1,4,2,4,14,2,2
6,2413,0,0,0,2,9,0,4,14,2,2
9,2413,1,2,0,4,75,3,4,14,2,2
4,2413,1,1,8,2,15,1,4,14,2,2
1,2413,1,0,0,2,43,2,4,14,2,2
1,2413,2,1,0,0,79,3,4,14,2,2
10,2413,0,2,0,0,60,4,4,14,2,2
9,2413,0,1,0,2,61,5,4,14,2,2
2,2413,2,0,0,1,98,6,4,14,2,2
1,2413,1,0,0,0,11,1,4,14,2,2
5,2413,2,0,0,5,33,3,4,14,2,2
8,2413,2,0,0,3,107,9,4,14,2,2
10,2414,1,2,0,4,10,0,2,14,10,2
9,2414,2,1,0,1,26,3,2,14,10,2
7,2414,1,1,0,2,70,5,2,14,10,2
2,2414,1,0,0,2,35,0,2,14,10,2
9,2414,1,1,11,4,28,1,2,14,10,2
10,2414,1,0,0,0,0,6,2,14,10,2
9,2414,1,0,0,2,28,1,2,14,10,2
3,2414,2,1,0,4,61,5,2,14,10,2
4,2414,1,2,0,2,21,1,2,14,10,2
2,2414,0,0,0,5,107,10,2,14,10,2
6,2414,2,1,0,0,44,2,2,14,10,2
10,2414,0,0,0,5,81,3,2,14,10,2
10,2414,1,1,13,3,15,3,2,14,10,2
10,2414,0,1,0,2,13,3,2,14,10,2
4,2414,2,0,0,5,90,9,2,14,10,2
8,2414,1,0,0,3,60,6,2,14,10,2
5,2414,1,2,0,0,114,10,2,14,10,2
9,2414,2,1,0,3,54,6,2,14,10,2
4,2414,0,0,0,5,76,3,2,14,10,2
2,2414,1,1,5,1,54,6,2,14,10,2
3,2414,1,0,0,5,96,10,2,14,10,2
8,2414,1,0,0,3,79,5,2,14,10,2
10,2414,0,1,0,3,33,0,2,14,10,2
5,2414,2,2,0,5,34,3,2,14,10,2
9,2414,1,0,0,5,32,2,2,14,10,2
9,2414,2,2,12,3,99,7,2,14,10,2
8,2414,0,1,16,3,47,0,2,14,10,2
7,2414,1,1,7,5,102,9,2,14,10,2
8,2414,1,1,0,1,17,3,2,14,10,2
2,2414,2,0,0,4,17,2,2,14,10,2
3,2414,1,1,0,5,57,4,2,14,10,2
6,2414,1,1,7,1,13,3,2,14,10,2
1,2414,2,1,0,3,44,3,2,14,10,2
8,2414,2,2,0,3,19,0,2,14,10,2
6,2414,0,1,2,5,50,8,2,14,10,2
1,2414,2,1,0,1,83,3,2,14,10,2
8,2414,2,0,16,3,28,0,2,14,10,2
4,2414,0,0,0,1,82,3,2,14,10,2
10,2414,1,1,0,3,45,0,2,14,10,2
10,2414,0,0,0,4,51,3,2,14,10,2
9,2415,0,2,0,0,40,0,4,14,10,2
6,2415,0,2,0,1,71,6,4,14,10,2
1,2415,1,1,0,2,104,6,4,14,10,2
2,2415,2,2,0,1,1,1,4,14,10,2
1,2415,0,0,10,0,65,6,4,14,10,2
5,2415,1,1,0,1,11,0,4,14,10,2
5,2415,2,0,0,2,39,0,4,14,10,2
8,2415,0,0,0,3,24,3,4,14,10,2
5,2415,0,1,0,5,29,3,4,14,10,2
10,2415,2,2,0,3,13,1,4,14,10,2
9,2415,0,0,0,3,17,3,4,14,10,2
6,2415,1,2,0,4,56,5,4,14,10,2
5,2415,1,0,0,0,47,1,4,14,10,2
6,2415,1,1,13,0,84,6,4,14,10,2
2,2415,0,1,0,3,79,5,4,14,10,2
6,2415,2,2,0,4,1,2,4,14,10,2
10,2415,2,0,0,0,37,1,4,14,10,2
2,2415,0,1,0,3,12,1,4,14,10,2
6,2415,0,2,0,0,3,1,4,14,10,2
1,2415,0,1,15,5,26,0,4,14,10,2
8,2415,2,0,0,2,40,1,4,14,10,2
4,2415,0,0,6,3,37,1,4,14,10,2
8,2415,0,1,0,0,18,2,4,14,10,2
6,2415,1,0,0,1,13,1,4,14,10,2
6,2415,1,2,0,1,23,1,4,14,10,2
4,2415,0,2,0,2,78,4,4,14,10,2
9,2415,2,0,7,4,94,9,4,14,10,2
4,2415,0,0,9,0,51,3,4,14,10,2
4,2415,1,1,0,0,72,5,4,14,10,2
1,2415,0,0,0,2,77,4,4,14,10,2
8,2415,0,2,0,0,96,10,4,14,10,2
10,2415,1,0,0,3,113,6,4,14,10,2
1,2415,2,1,3,0,76,6,4,14,10,2
2,2415,0,1,0,3,34,3,4,14,10,2
5,2415,0,2,0,4,46,3,4,14,10,2
7,2415,1,1,0,4,95,10,4,14,10,2
5,2415,0,0,0,1,72,5,4,14,10,2
8,2415,2,1,0,0,107,9,4,14,10,2
3,2415,2,1,0,3,78,4,4,14,10,2
1,2415,2,0,0,0,48,0,4,14,10,2
8,2416,2,1,6,4,91,6,4,14,10,2
4,2416,0,0,0,2,56,4,4,14,10,2
5,2416,0,1,0,2,6,0,4,14,10,2
10,2416,2,0,0,4,112,9,4,14,10,2
10,2416,2,1,0,0,15,3,4,14,10,2
10,2416,1,1,0,2,27,1,4,14,10,2
7,2416,0,1,0,0,48,1,4,14,10,2
6,2416,0,0,14,2,31,1,4,14,10,2
4,2416,1,2,0,4,86,3,4,14,10,2
3,2416,2,0,0,2,106,9,4,14,10,2
7,2416,0,0,0,0,65,4,4,14,10,2
2,2416,2,0,11,4,103,10,4,14,10,2
9,2416,2,1,0,5,81,5,4,14,10,2
7,2416,1,0,0,5,51,4,4,14,10,2
1,2416,0,2,14,1,79,4,4,14,10,2
9,2416,1,0,0,4,77,3,4,14,10,2
4,2416,2,1,0,3,16,2,4,14,10,2
9,2416,2,2,0,5,28,1,4,14,10,2
5,2416,0,0,0,2,26,2,4,14,10,2
8,2416,0,1,0,3,37,2,4,14,10,2
5,2416,0,1,0,1,4,1,4,14,10,2
10,2416,1,2,10,4,61,6,4,14,10,2
10,2416,2,1,0,0,105,10,4,14,10,2
2,2416,1,1,0,3,64,4,4,14,10,2
1,2416,0,2,0,1,10,0,4,14,10,2
3,2416,1,1,0,5,31,0,4,14,10,2
10,2416,2,2,6,5,111,7,4,14,10,2
7,2416,1,2,0,2,76,6,4,14,10,2
1,2416,0,2,0,4,28,3,4,14,10,2
5,2416,1,1,0,4,55,3,4,14,10,2
2,2416,0,0,0,5,113,10,4,14,10,2
4,2416,1,0,2,4,13,3,4,14,10,2
4,2416,1,0,0,5,26,0,4,14,10,2
5,2416,0,1,0,4,39,2,4,14,10,2
4,2416,1,1,0,3,8,3,4,14,10,2
6,2416,0,1,0,1,74,6,4,14,10,2
5,2416,2,0,0,1,2,3,4,14,10,2
4,2416,0,2,0,1,101,8,4,14,10,2
3,2416,2,2,0,1,4,1,4,14,10,2
10,2416,2,2,15,1,64,4,4,14,10,2
6,2417,0,1,0,4,119,6,4,14,10,2
5,2417,0,0,0,0,57,5,4,14,10,2
9,2417,0,1,0,2,102,9,4,14,10,2
4,2417,0,2,7,4,89,4,4,14,10,2
1,2417,0,2,0,5,70,3,4,14,10,2
3,2417,1,0,0,4,67,3,4,14,10,2
8,2417,0,1,0,5,103,10,4,14,10,2
10,2417,1,0,0,3,32,1,4,14,10,2
8,2417,0,2,8,4,46,1,4,14,10,2
6,2417,1,1,0,1,108,10,4,14,10,2
5,2417,0,1,0,5,65,3,4,14,10,2
1,2417,0,1,0,3,97,8,4,14,10,2
9,2417,2,1,0,3,27,1,4,14,10,2
7,2417,1,2,6,2,2,3,4,14,10,2
8,2417,2,2,0,3,99,9,4,14,10,2
1,2417,1,0,0,5,69,5,4,14,10,2
10,2417,0,0,8,0,84,4,4,14,10,2
8,2417,0,1,0,2,65,4,4,14,10,2
5,2417,2,1,0,5,43,2,4,14,10,2
2,2417,2,1,0,1,16,3,4,14,10,2
1,2417,1,0,0,1,118,10,4,14,10,2
8,2417,0,1,4,1,52,3,4,14,10,2
9,2417,2,0,0,1,7,0,4,14,10,2
5,2417,1,0,13,3,113,8,4,14,10,2
4,2417,1,2,0,5,1,0,4,14,10,2
10,2417,2,1,0,4,34,0,4,14,10,2
5,2417,0,0,0,4,102,9,4,14,10,2
4,2417,1,0,0,1,93,6,4,14,10,2
5,2417,1,1,0,3,29,0,4,14,10,2
7,2417,0,1,0,0,21,1,4,14,10,2
10,2417,2,2,0,2,73,5,4,14,10,2
1,2417,0,1,0,5,111,6,4,14,10,2
6,2417,0,1,0,4,22,0,4,14,10,2
5,2417,2,2,0,4,44,2,4,14,10,2
6,2417,0,1,0,4,75,4,4,14,10,2
4,2417,2,0,0,4,36,0,4,14,10,2
1,2417,2,0,6,5,108,9,4,14,10,2
8,2417,1,2,0,4,116,10,4,14,10,2
8,2417,0,0,0,3,5,1,4,14,10,2
10,2417,2,0,0,4,27,2,4,14,10,2
4,2418,1,1,15,1,33,2,2,14,12,0
9,2418,2,2,0,1,53,5,2,14,12,0
6,2418,0,0,0,3,23,1,2,14,12,0
7,2418,0,0,0,2,82,6,2,14,12,0
3,2418,0,2,0,3,59,6,2,14,12,0
9,2418,2,1,0,3,46,0,2,14,12,0
10,2418,0,0,1,3,111,10,2,14,12,0
2,2418,0,1,0,1,97,9,2,14,12,0
6,2418,2,1,0,5,2,0,2,14,12,0
8,2418,2,2,9,2,2,1,2,14,12,0
7,2418,0,0,0,3,80,5,2,14,12,0
6,2418,2,0,13,0,21,2,2,14,12,0
7,2418,0,2,0,3,78,4,2,14,12,0
8,2418,1,1,0,4,105,6,2,14,12,0
6,2418,2,1,8,2,56,5,2,14,12,0
8,2418,2,1,0,1,100,7,2,14,12,0
10,2418,1,1,0,5,26,0,2,14,12,0
1,2418,1,1,9,4,97,6,2,14,12,0
3,2418,0,1,0,1,101,10,2,14,12,0
2,2418,0,0,0,4,83,6,2,14,12,0
5,2418,2,0,0,4,96,6,2,14,12,0
6,2418,0,1,0,3,99,10,2,14,12,0
4,2418,2,1,0,3,7,1,2,14,12,0
5,2418,1,1,0,2,22,2,2,14,12,0
10,2418,2,0,0,0,39,1,2,14,12,0
10,2418,2,1,0,5,90,6,2,14,12,0
10,2418,1,2,0,1,7,0,2,14,12,0
8,2418,0,0,0,4,84,6,2,14,12,0
10,2418,2,0,0,2,108,7,2,14,12,0
10,2418,1,1,0,2,52,3,2,14,12,0
4,2418,0,1,0,3,27,0,2,14,12,0
1,2418,1,2,0,4,56,3,2,14,12,0
2,2418,0,0,0,1,43,1,2,14,12,0
7,2418,0,1,13,1,17,3,2,14,12,0
4,2418,1,2,0,5,17,0,2,14,12,0
4,2418,1,1,14,1,109,7,2,14,12,0
6,2418,1,2,0,2,38,1,2,14,12,0
5,2418,0,0,17,0,64,5,2,14,12,0
10,2418,0,2,0,2,33,0,2,14,12,0
4,2418,0,1,0,0,1,3,2,14,12,0
8,2419,0,0,0,1,43,0,5,14,12,0
1,2419,1,0,0,1,3,0,5,14,12,0
1,2419,1,0,0,1,18,1,5,14,12,0
3,2419,1,0,0,2,97,10,5,14,12,0
10,2419,0,0,0,5,54,4,5,14,12,0
8,2419,1,1,0,3,101,10,5,14,12,0
1,2419,2,0,2,0,35,2,5,14,12,0
3,2419,2,2,0,1,91,10,5,14,12,0
2,2419,2,1,7,2,119,7,5,14,12,0
4,2419,2,1,0,0,85,6,5,14,12,0
10,2419,2,2,0,4,71,3,5,14,12,0
8,2419,1,0,0,2,66,3,5,14,12,0
10,2419,1,2,0,2,54,4,5,14,12,0
9,2419,0,0,0,0,115,10,5,14,12,0
9,2419,1,2,2,3,45,2,5,14,12,0
6,2419,2,1,0,5,60,6,5,14,12,0
7,2419,0,0,0,0,5,3,5,14,12,0
8,2419,2,1,0,0,84,5,5,14,12,0
10,2419,0,0,0,4,111,6,5,14,12,0
7,2419,0,1,0,4,13,0,5,14,12,0
10,2419,1,0,1,2,64,6,5,14,12,0
10,2419,0,2,5,2,55,6,5,14,12,0
5,2419,0,2,9,1,10,0,5,14,12,0
7,2419,2,0,0,5,77,3,5,14,12,0
5,2419,0,1,0,2,38,1,5,14,12,0
2,2419,0,0,0,4,98,7,5,14,12,0
9,2419,2,1,5,4,17,0,5,14,12,0
1,2419,2,1,8,0,7,2,5,14,12,0
8,2419,1,2,0,2,38,3,5,14,12,0
7,2419,1,0,0,5,6,1,5,14,12,0
10,2419,0,0,4,1,113,8,5,14,12,0
9,2419,2,0,0,4,57,4,5,14,12,0
4,2419,0,1,0,0,6,0,5,14,12,0
6,2419,1,2,0,1,18,2,5,14,12,0
1,2419,1,2,8,0,73,4,5,14,12,0
8,2419,0,1,0,4,82,6,5,14,12,0
1,2419,1,0,0,2,41,1,5,14,12,0
8,2419,1,1,0,2,4,2,5,14,12,0
9,2419,2,1,0,4,40,2,5,14,12,0
8,2419,1,0,0,3,11,1,5,14,12,0
2,2420,2,1,8,2,58,4,5,14,12,0
10,2420,1,0,0,0,46,3,5,14,12,0
1,2420,1,0,13,1,9,2,5,14,12,0
4,2420,0,0,0,2,39,3,5,14,12,0
6,2420,0,0,0,4,68,3,5,14,12,0
2,2420,0,2,0,3,116,8,5,14,12,0
1,2420,2,2,0,0,45,0,5,14,12,0
5,2420,0,0,0,3,3,3,5,14,12,0
4,2420,0,1,0,0,19,0,5,14,12,0
7,2420,1,2,0,1,15,0,5,14,12,0
1,2420,2,1,0,4,70,6,5,14,12,0
1,2420,1,1,0,5,34,2,5,14,12,0
2,2420,1,1,0,0,51,4,5,14,12,0
10,2420,0,1,0,2,54,4,5,14,12,0
7,2420,1,2,0,1,117,7,5,14,12,0
7,2420,1,2,0,5,85,6,5,14,12,0
6,2420,2,2,0,3,114,9,5,14,12,0
6,2420,1,0,1,0,87,3,5,14,12,0
6,2420,1,0,0,1,94,8,5,14,12,0
7,2420,0,1,0,3,46,1,5,14,12,0
1,2420,2,2,0,0,17,0,5,14,12,0
3,2420,0,2,0,0,86,4,5,14,12,0
8,2420,0,2,0,2,88,6,5,14,12,0
5,2420,0,2,17,1,104,6,5,14,12,0
10,2420,1,0,12,4,3,0,5,14,12,0
10,2420,0,1,0,2,87,6,5,14,12,0
3,2420,2,1,0,4,27,3,5,14,12,0
10,2420,0,0,0,3,48,1,5,14,12,0
3,2420,0,1,0,5,79,3,5,14,12,0
6,2420,1,1,6,4,28,2,5,14,12,0
2,2420,0,2,0,0,117,10,5,14,12,0
4,2420,0,1,0,0,87,4,5,14,12,0
10,2420,1,1,0,1,44,2,5,14,12,0
2,2420,2,2,0,0,44,0,5,14,12,0
6,2420,2,1,0,2,69,3,5,14,12,0
1,2420,0,0,0,3,90,10,5,14,12,0
7,2420,0,1,0,4,10,2,5,14,12,0
3,2420,2,0,0,4,94,8,5,14,12,0
5,2420,2,0,10,5,6,0,5,14,12,0
10,2420,2,2,0,3,40,3,5,14,12,0
10,2421,2,0,0,1,50,9,2,14,12,2
10,2421,2,1,0,4,56,6,2,14,12,2
8,2421,2,2,2,4,30,3,2,14,12,2
4,2421,0,0,16,3,12,1,2,14,12,2
9,2421,0,2,0,4,86,3,2,14,12,2
7,2421,2,1,0,4,1,2,2,14,12,2
10,2421,0,1,0,4,42,3,2,14,12,2
2,2421,0,0,0,3,39,0,2,14,12,2
4,2421,2,0,10,2,61,4,2,14,12,2
3,2421,0,2,0,2,23,2,2,14,12,2
10,2421,1,1,0,0,67,4,2,14,12,2
5,2421,1,0,0,1,63,4,2,14,12,2
10,2421,1,1,17,0,83,3,2,14,12,2
4,2421,1,1,0,0,53,4,2,14,12,2
10,2421,0,0,0,2,0,10,2,14,12,2
2,2421,1,0,0,4,92,6,2,14,12,2
8,2421,0,2,0,4,11,0,2,14,12,2
5,2421,0,0,0,3,64,5,2,14,12,2
9,2421,2,1,0,0,34,2,2,14,12,2
6,2421,2,0,0,5,15,1,2,14,12,2
2,2421,0,1,0,1,118,9,2,14,12,2
1,2421,1,2,7,3,83,5,2,14,12,2
5,2421,2,1,0,1,70,5,2,14,12,2
5,2421,0,2,0,4,91,9,2,14,12,2
5,2421,2,0,0,2,36,1,2,14,12,2
9,2421,0,2,0,5,108,7,2,14,12,2
6,2421,2,1,0,2,89,6,2,14,12,2
7,2421,2,0,0,5,76,5,2,14,12,2
6,2421,1,2,0,0,60,4,2,14,12,2
3,2421,0,2,0,2,116,7,2,14,12,2
7,2421,2,2,0,2,60,3,2,14,12,2
8,2421,1,0,0,0,56,6,2,14,12,2
7,2421,0,1,0,4,42,3,2,14,12,2
8,2421,1,0,0,1,44,3,2,14,12,2
2,2421,1,0,0,0,104,9,2,14,12,2
6,2421,0,0,0,1,12,0,2,14,12,2
6,2421,1,1,0,5,93,6,2,14,12,2
4,2421,1,0,0,5,111,10,2,14,12,2
6,2421,1,2,0,0,24,0,2,14,12,2
5,2421,1,0,0,1,9,0,2,14,12,2
